treated_churn,control_churn,treated_ps,control_ps,distance,treatment_effect
0,0,0.35216699166173254,0.35220278995769105,3.579829595851125e-05,0
0,0,0.6457924244051517,0.6466180434378643,0.0008256190327126101,0
0,0,0.19156263178175587,0.19156132650513993,1.3052766159316054e-06,0
0,0,0.15716582894825948,0.15716506350137768,7.654468817952509e-07,0
0,0,0.4650310190060656,0.46478144783570335,0.0002495711703622283,0
0,0,0.3024543356633707,0.3024308103582807,2.3525305090033033e-05,0
0,0,0.22543334975823318,0.22543864487101745,5.295112784270417e-06,0
0,0,0.14439403946258866,0.1443985126372356,4.473174646940636e-06,0
0,0,0.20930082229644986,0.20930284320817708,2.0209117272129706e-06,0
0,0,0.15184989079518965,0.1518524437755706,2.5529803809598572e-06,0
0,0,0.18747438025996332,0.18747633757711604,1.9573171527176303e-06,0
0,0,0.5829063832806753,0.5827900088158101,0.00011637446486523206,0
0,0,0.1706521502870946,0.17063591468287614,1.623560421845638e-05,0
0,0,0.3614804419668413,0.36144922593996404,3.121602687727876e-05,0
0,0,0.3966648731164125,0.39664671024669834,1.81628697141778e-05,0
0,0,0.3264697592062174,0.3264756797003885,5.920494171085533e-06,0
0,0,0.45552088065951263,0.45542667023215283,9.421042735979768e-05,0
0,0,0.2966774108122223,0.2966758807955804,1.530016641937415e-06,0
0,0,0.3917641280634501,0.3917547807563941,9.347307056040144e-06,0
0,0,0.4196956173804328,0.41972190091825967,2.6283537826854442e-05,0
0,0,0.20570837568695463,0.20570246372674236,5.911960212268141e-06,0
0,0,0.22302695419993696,0.22302616336103956,7.908388973965064e-07,0
0,0,0.25224175918065855,0.25225703423706325,1.527505640469551e-05,0
0,0,0.16529298465759404,0.16529272828606256,2.563715314762849e-07,0
0,0,0.28458519600394155,0.284597672259273,1.2476255331461683e-05,0
0,0,0.29322513917057985,0.2932597173900132,3.4578219433367696e-05,0
0,0,0.30040193908082435,0.30038734281528884,1.4596265535515851e-05,0
0,0,0.2399296171410019,0.23993072331330648,1.1061723045879823e-06,0
0,0,0.1645049602640348,0.16450316098114146,1.7992828933444116e-06,0
0,0,0.41312904772641,0.41313223266130106,3.1849348910428787e-06,0
0,0,0.21193722981858001,0.21192871238916802,8.517429411991628e-06,0
0,0,0.12564713757073864,0.12566412015932396,1.6982588585318092e-05,0
0,0,0.18864252245510574,0.18864483309238853,2.3106372827874644e-06,0
0,0,0.19331619525611105,0.1933214852744418,5.290018330744717e-06,0
0,0,0.6168477689483421,0.6170295765684654,0.00018180762012320884,0
0,0,0.30264867698909814,0.30265471457632254,6.037587224394514e-06,0
0,0,0.299924086288003,0.2999182664596265,5.8198283764965275e-06,0
0,0,0.24293300697247652,0.2429329788586131,2.8113863431711295e-08,0
0,0,0.20951701312026977,0.20951115687105687,5.856249212898845e-06,0
0,0,0.3822381806592709,0.3822672057787145,2.9025119443581993e-05,0
0,0,0.5964430493701329,0.5964759501380495,3.2900767916621554e-05,0
0,0,0.8597315350350565,0.8797063861131684,0.01997485107811192,0
0,0,0.3746586975360878,0.3746502244171941,8.47311889373703e-06,0
0,0,0.3370766827627065,0.3370668228210307,9.85994167584936e-06,0
0,0,0.22952305580313925,0.22952374277744864,6.86974309382915e-07,0
0,0,0.328920836865407,0.32887468721445795,4.6149650949067755e-05,0
0,0,0.25541763143721796,0.25544531063713116,2.767919991319978e-05,0
0,0,0.16276969210440806,0.1627711514103913,1.4593059832479494e-06,0
0,0,0.22727868761674794,0.22728615136630606,7.463749558123123e-06,0
0,0,0.21877208522947886,0.2187710359150704,1.0493144084466888e-06,0
0,0,0.23698044932428305,0.23697878932749225,1.6599967908037527e-06,0
0,0,0.31678665283571705,0.3167893952978113,2.742462094251774e-06,0
0,0,0.3650263457846902,0.36497054303397414,5.5802750716038574e-05,0
0,0,0.1077037480257411,0.1077296541984356,2.5906172694489804e-05,0
0,0,0.2524637456189929,0.2524721458027261,8.400183733214828e-06,0
0,0,0.4635937120976681,0.4633350605854669,0.000258651512201169,0
0,0,0.2238149755415006,0.22381322564387793,1.7498976226659746e-06,0
0,0,0.24590673821891218,0.24592920988705635,2.2471668144175005e-05,0
0,0,0.3865877742458571,0.3866076956699475,1.9921424090407758e-05,0
0,0,0.264583499259599,0.2645870309205773,3.5316609782731767e-06,0
0,0,0.23370077597126843,0.23370618314691197,5.4071756435403184e-06,0
0,0,0.4319728706657654,0.4319639590083398,8.911657425614283e-06,0
0,0,0.36538951167206907,0.3653889666080763,5.450639927739864e-07,0
0,0,0.24181775502621244,0.24181498400895085,2.771017261593567e-06,0
0,0,0.306310133501111,0.30629796504471835,1.2168456392680493e-05,0
0,0,0.30221101265200884,0.3022036623717746,7.3502802342417795e-06,0
0,0,0.31345120757326045,0.3134353772141283,1.5830359132162908e-05,0
0,0,0.5093228030082158,0.5093130324856918,9.770522523933067e-06,0
0,0,0.3649815458473142,0.36497054303397414,1.100281334004416e-05,0
0,0,0.12042990966295232,0.12043632309338154,6.4134304292168265e-06,0
0,0,0.2872754161000864,0.2872761611985588,7.450984724211018e-07,0
0,0,0.29230484190994177,0.29230045076685185,4.391143089921279e-06,0
0,0,0.24436929816464906,0.24436858151098262,7.166536664382495e-07,0
0,0,0.3233360327215797,0.3233224135510822,1.3619170497469746e-05,0
0,0,0.15849347213561152,0.1584864436711534,7.028464458130879e-06,0
0,0,0.13124328778869587,0.13123977291806002,3.5148706358512083e-06,0
0,0,0.4557503298776272,0.4558149413112941,6.461143366687239e-05,0
0,0,0.15274153963433487,0.1527413808122703,1.5882206458317505e-07,0
0,0,0.5333922554599718,0.5334985684709072,0.00010631301093533274,0
0,0,0.3300306739191283,0.330059153751213,2.8479832084649104e-05,0
0,0,0.3520165919184321,0.35201546918667853,1.122731753566697e-06,0
0,0,0.24630846686292462,0.24631229738522004,3.830522295411587e-06,0
0,0,0.4563360795493693,0.45633994110732284,3.86155795356613e-06,0
0,0,0.533381822943382,0.5334985684709072,0.00011674552752516387,0
0,0,0.22532464471840166,0.2253308344960184,6.1897776167385565e-06,0
0,0,0.3577912766162289,0.3578099374822285,1.8660865999609033e-05,0
0,0,0.5824318235360805,0.5824079264188307,2.3897117249815913e-05,0
0,0,0.18821163301116642,0.18820720750332903,4.4255078373856005e-06,0
0,0,0.3825343666510267,0.3825355512311934,1.184580166735394e-06,0
0,0,0.3189376590941515,0.3189450100942116,7.35100006010736e-06,0
0,1,0.4083116347018455,0.4083216175990112,9.98289716569456e-06,-1
0,0,0.2714772712374523,0.27149630586834195,1.9034630889647186e-05,0
0,0,0.38243230949936724,0.3824237644562797,8.54504308755999e-06,0
0,1,0.6729796121203209,0.6725145264790747,0.0004650856412461435,-1
1,0,0.5433491161454381,0.5438293484226837,0.0004802322772455847,1
0,0,0.3043382370298583,0.3043101024802351,2.8134549623193283e-05,0
0,0,0.23109290501480373,0.23109293023415936,2.5219355631600493e-08,0
0,0,0.24349053192134354,0.24346725304728414,2.3278874059395882e-05,0
0,0,0.13988805278467037,0.1398877970852382,2.556994321556427e-07,0
0,0,0.14832268856286404,0.1483243488816208,1.6603187567576505e-06,0
0,0,0.1859132986154158,0.1859129137054045,3.8491001130847025e-07,0
0,0,0.2005315204633007,0.20053550239846935,3.981935168650974e-06,0
0,0,0.541500850826769,0.541657374432774,0.00015652360600493243,0
0,0,0.2072088719968711,0.20722048046245303,1.1608465581930405e-05,0
0,0,0.15745295233011533,0.15745787990758847,4.927577473140543e-06,0
0,0,0.4810797495527589,0.4810596672016094,2.0082351149475208e-05,0
0,0,0.19738993068248697,0.19739188150127462,1.9508187876493555e-06,0
0,0,0.427138598438615,0.42707984254396997,5.875589464504616e-05,0
0,0,0.23009286372297014,0.23011465225899497,2.178853602483044e-05,0
0,0,0.14294687407729756,0.1429404637947348,6.410282562763214e-06,0
0,0,0.1331957830778331,0.13319853132001935,2.7482421862401463e-06,0
0,0,0.2789763114663578,0.2789771224783078,8.110119499860069e-07,0
0,0,0.35060980656403395,0.3506021522921642,7.654271869772522e-06,0
0,1,0.3860849773368314,0.3861017025453925,1.672520856110804e-05,-1
0,0,0.3167071984682451,0.31671531751338994,8.119045144860948e-06,0
0,0,0.33883210281557097,0.3388323808799626,2.7806439162336716e-07,0
0,0,0.2160812837386255,0.21608772719464217,6.44345601666374e-06,0
0,0,0.4307013628621425,0.4307039239018167,2.561039674220389e-06,0
0,0,0.22929222068129188,0.22928521189955536,7.008781736511649e-06,0
0,0,0.26024401411907644,0.2602510416736103,7.027554533856062e-06,0
0,0,0.15055923795889967,0.15055203388561877,7.204073280892009e-06,0
0,0,0.3298837826542578,0.3299393478282071,5.556517394933458e-05,0
0,0,0.27166969079316644,0.27168577421728973,1.608342412329211e-05,0
1,0,0.28594816457886735,0.28593822434665317,9.94023221417839e-06,1
0,0,0.1838356453683468,0.1838386201255491,2.974757202317546e-06,0
0,0,0.4953983572148175,0.49536405265874384,3.430455607367211e-05,0
0,0,0.30045476220141576,0.3004295330145053,2.5229186910447066e-05,0
0,0,0.3171245541226649,0.3171213554501428,3.1986725220756185e-06,0
0,0,0.3397486691846137,0.3397525228596892,3.853675075493612e-06,0
0,0,0.2530320427594603,0.2530300913099785,1.9514494817851613e-06,0
0,0,0.2766903835262005,0.2766841109833714,6.272542829088845e-06,0
0,0,0.1121122172639272,0.1121312526976692,1.903543374200123e-05,0
0,0,0.47698802212767344,0.4770566474532045,6.86253255310354e-05,0
0,1,0.3497385723062583,0.34976410177561573,2.5529469357410406e-05,-1
0,0,0.3269667508971991,0.3269831962964499,1.644539925077515e-05,0
0,0,0.4828407504030979,0.48287473138326364,3.398098016577089e-05,0
0,0,0.2562523598636019,0.2562521322629419,2.2760065998550516e-07,0
0,0,0.5095524276729564,0.509424939231276,0.0001274884416804234,0
0,0,0.3008017362043928,0.30079699062999693,4.745574395892405e-06,0
0,0,0.31368682583156243,0.31367746401914703,9.36181241539824e-06,0
0,0,0.22424591402560415,0.22424691975566402,1.0057300598720342e-06,0
0,0,0.15405945767033238,0.15405688858665995,2.5690836724379107e-06,0
0,0,0.15935414936761225,0.15935706611559786,2.9167479856095913e-06,0
0,0,0.22151405057995066,0.22152553666499425,1.1486085043588279e-05,0
0,0,0.22593026578357756,0.22593082678753482,5.610039572612191e-07,0
0,0,0.24291118317827,0.24291764800620919,6.4648279391732455e-06,0
0,0,0.19800609612194103,0.19800505549535813,1.0406265829043804e-06,0
0,0,0.32797830972362346,0.32798687953196104,8.569808337577367e-06,0
0,0,0.23915694998474632,0.2391741696315659,1.721964681958288e-05,0
0,0,0.18370640494153723,0.18370858243210725,2.1774905700211455e-06,0
0,0,0.1854014897326445,0.18540706580900357,5.576076359065096e-06,0
0,0,0.24691011630773654,0.24691010534002544,1.0967711100429156e-08,0
0,1,0.19642515073066613,0.19642616389573295,1.0131650668154801e-06,-1
0,0,0.3855668721085684,0.3855725121507127,5.6400421443170146e-06,0
0,0,0.1797995596329824,0.1798025851253771,3.025492394725937e-06,0
0,0,0.19929380820167053,0.1992927282133419,1.079988328628323e-06,0
0,0,0.5778059411585138,0.5779407210119603,0.00013477985344645393,0
0,0,0.19694315941010548,0.19694423608551567,1.0766754101887432e-06,0
0,0,0.2509443335749089,0.25094339220485107,9.413700578497775e-07,0
0,0,0.4736597479083616,0.473663605783139,3.857874777413173e-06,0
0,0,0.14899716129027019,0.14899732474416869,1.6345389849958813e-07,0
0,0,0.35567670807822227,0.35567607576725396,6.323109683070705e-07,0
1,0,0.19895250780808704,0.1989504642725622,2.0435355248538123e-06,1
0,0,0.13802033851788886,0.13801401518804157,6.323329847290893e-06,0
0,0,0.21227887908789728,0.21228613412473374,7.255036836462114e-06,0
0,0,0.25487727743335437,0.2548668062677919,1.0471165562464524e-05,0
0,0,0.17080855597942202,0.17081235383693524,3.797857513226921e-06,0
0,0,0.18698984219366396,0.18701194528508816,2.2103091424197086e-05,0
0,0,0.7181645447063949,0.7172529569220947,0.0009115877843002274,0
0,0,0.5238152947104865,0.5238285273681359,1.3232657649409063e-05,0
0,0,0.21504395645231503,0.2150450824271887,1.1259748736724973e-06,0
0,0,0.2906296071654877,0.2906285430409434,1.064124544314371e-06,0
0,0,0.3598475453224304,0.3598022344570158,4.531086541459395e-05,0
0,0,0.28596464844401254,0.2859627132721032,1.93517190932857e-06,0
0,0,0.19348532566988436,0.1934941076146303,8.781944745933634e-06,0
0,0,0.17118879678140886,0.17119379284097155,4.996059562695221e-06,0
0,0,0.2802968160584094,0.28029291020733016,3.905851079233358e-06,0
0,0,0.17954069371436426,0.1795371919349475,3.501779416770212e-06,0
0,0,0.2834353421008,0.283441405555786,6.063454985993921e-06,0
0,0,0.2991845073773085,0.29918293822705744,1.5691502510684074e-06,0
1,0,0.17118488539029217,0.17119379284097155,8.907450679385143e-06,1
0,0,0.14469643590014317,0.14470200285908452,5.566958941355393e-06,0
0,0,0.22081574969331544,0.22081330033167693,2.449361638512393e-06,0
0,0,0.24148689790364034,0.24148438512210882,2.5127815315162394e-06,0
0,0,0.4048524229747357,0.4048022076127412,5.0215361994510044e-05,0
0,0,0.4535430446495162,0.45354868276851534,5.638118999118369e-06,0
0,0,0.2383064085723993,0.23830490483872513,1.5037336741630103e-06,0
0,0,0.5275498481507508,0.5275732241800433,2.337602929247673e-05,0
0,0,0.4835673318919936,0.48342627311207875,0.00014105877991482663,0
0,0,0.21461200712825176,0.2146124277296051,4.2060135332921966e-07,0
0,0,0.14204381906080593,0.1420440285373918,2.094765858551284e-07,0
0,0,0.2392550231992458,0.23924519027009575,9.832929150049852e-06,0
0,0,0.3739613690507535,0.373924359095937,3.7009954816480395e-05,0
0,0,0.1600966436299755,0.1601054470697618,8.803439786292389e-06,0
0,0,0.15040433089517458,0.15041385198323207,9.521088057490301e-06,0
0,0,0.14302671360710575,0.14302749607020027,7.824630945119093e-07,0
0,0,0.1319165362424043,0.13191427009406392,2.2661483403685345e-06,0
0,0,0.15533526726305838,0.1553390406091559,3.7733460975242217e-06,0
0,0,0.14678150141973986,0.14678225826459945,7.568448595896005e-07,0
0,0,0.37030679451890147,0.3702206670221532,8.612749674824505e-05,0
0,0,0.43796689212864565,0.43791730942380364,4.958270484201055e-05,0
1,0,0.1983948639448146,0.19839333067151388,1.5332733007134003e-06,1
0,0,0.2934587830338839,0.2934299910980336,2.8791935850314143e-05,0
0,0,0.36257893454219287,0.3625795546986326,6.201564397567694e-07,0
0,0,0.3658176076629989,0.3658126866067693,4.921056229623133e-06,0
0,0,0.15033897353166903,0.15033198166872105,6.991862947974825e-06,0
0,0,0.20862661336396537,0.20863929726704755,1.2683903082177928e-05,0
0,0,0.15550547190459682,0.1555153080810679,9.836176471073044e-06,0
0,0,0.12924919861125064,0.12924572254041958,3.476070831065492e-06,0
0,0,0.7931912203620634,0.7929122706483851,0.00027894971367825594,0
0,0,0.24173221976801287,0.24173911862784717,6.898859834292281e-06,0
0,0,0.1437090386116078,0.14370441940041465,4.6192111931575575e-06,0
0,0,0.2878928577433883,0.2878812708139985,1.158692938979522e-05,0
0,0,0.1449557004532562,0.14495822269662598,2.5222433697735802e-06,0
1,0,0.7204854818783477,0.7172529569220947,0.0032325249562530356,1
0,0,0.23035638386358562,0.230364445768981,8.061905395373437e-06,0
0,1,0.34558586743852004,0.34560107923920724,1.5211800687198185e-05,-1
0,0,0.4080303989411536,0.40808975202773556,5.9353086581948045e-05,0
0,0,0.18343341230584448,0.1834269190265521,6.493279292391074e-06,0
0,0,0.447785478268378,0.44789160967259845,0.0001061314042204442,0
0,0,0.4334876117574123,0.4334940095029502,6.397745537900512e-06,0
0,0,0.22540943490893361,0.22540235823271235,7.076676221268174e-06,0
0,0,0.24438625768494335,0.24438138697193512,4.8707130082259464e-06,0
0,0,0.2824810331376824,0.28248783290282714,6.799765144727132e-06,0
0,0,0.44965327992259896,0.44972854161759024,7.526169499127988e-05,0
0,0,0.1826742246116566,0.1826749598703044,7.352586477993306e-07,0
0,0,0.22949067107176044,0.2294936823419857,3.0112702252560464e-06,0
0,0,0.20149567848412928,0.20149595975487974,2.812707504684653e-07,0
0,0,0.17426979137812157,0.17426778737007242,2.004008049144579e-06,0
0,0,0.2302540328397882,0.23025377874830816,2.5409148005084425e-07,0
0,0,0.2692017211419316,0.26918995189325173,1.1769248679849298e-05,0
0,0,0.18617673946871433,0.18618006369184273,3.324223128403636e-06,0
0,1,0.673377883786639,0.6725145264790747,0.0008633573075642609,-1
0,0,0.29670145731937514,0.29669741374061775,4.043578757384481e-06,0
0,0,0.3735580972437577,0.37352138307791377,3.6714165843942936e-05,0
0,0,0.2625948621340006,0.26262481227766565,2.9950143665080642e-05,0
0,0,0.23139629053553326,0.23140040212588378,4.111590350519556e-06,0
0,0,0.3278610127863065,0.3278501608275947,1.085195871181055e-05,0
0,0,0.44290008977657197,0.44288059373026206,1.9496046309908088e-05,0
0,0,0.3320810086612747,0.3320922917539315,1.128309265679972e-05,0
0,0,0.3320905454663662,0.3320922917539315,1.746287565329574e-06,0
0,0,0.41518069302121563,0.41513398889073116,4.670413048446509e-05,0
0,0,0.3563261101360212,0.3563125763299872,1.3533806034027318e-05,0
0,0,0.2546117256685018,0.254624700679762,1.2975011260185632e-05,0
0,0,0.18652437184183532,0.18652306659421217,1.3052476231512067e-06,0
0,0,0.18734211762829825,0.18733935767673832,2.759951559933027e-06,0
0,0,0.3405452136437965,0.34063740189690617,9.218825310969292e-05,0
0,0,0.3127084617419006,0.31271913513552624,1.0673393625648675e-05,0
0,0,0.3266135441758258,0.3265952715352384,1.82726405874023e-05,0
0,0,0.4043876613590511,0.4043860940603306,1.5672987204728983e-06,0
0,0,0.3291068505712266,0.32915005347258863,4.320290136206051e-05,0
0,0,0.22066904732233375,0.2206681449578857,9.023644480521398e-07,0
0,0,0.4010676311363691,0.40112981659512587,6.218545875674719e-05,0
1,0,0.23730027425757522,0.23729457888357966,5.695373995556752e-06,1
0,0,0.363129691258049,0.3631414556555047,1.1764397455704678e-05,0
0,0,0.22031942808718344,0.22032192929418312,2.5012069996832587e-06,0
0,0,0.2329962519761914,0.23300613686637522,9.884890183831097e-06,0
0,0,0.13567684022753543,0.13567673989078374,1.0033675168497069e-07,0
0,0,0.18800573672770907,0.18800648836331452,7.516356054504403e-07,0
0,1,0.3476242071433868,0.3476332848945377,9.077751150887714e-06,-1
0,0,0.22718321830996516,0.2271780884715976,5.129838367562423e-06,0
0,1,0.2943007560431122,0.2942990498048455,1.7062382666743758e-06,-1
0,0,0.2176413780705269,0.21762589258530363,1.5485485223259987e-05,0
0,0,0.20331326106652753,0.20329982958358445,1.3431482943082607e-05,0
0,0,0.2699785296523032,0.26997652641856235,2.003233740832666e-06,0
0,0,0.2040752087751065,0.20407190866766303,3.3001074434546585e-06,0
0,1,0.31393543677557495,0.31392412838906786,1.1308386507091761e-05,-1
0,0,0.1697344833057794,0.16972690150798234,7.581797797057144e-06,0
0,0,0.40427690672130606,0.4042249350138699,5.1971707436149206e-05,0
0,0,0.31060205102599825,0.310598992650665,3.0583753332646957e-06,0
0,0,0.3826178319082428,0.38257862389090136,3.920801734141888e-05,0
0,0,0.2508820807758766,0.25088077354964056,1.3072262360358522e-06,0
0,0,0.1956875486907768,0.1956833161048982,4.232585878616302e-06,0
0,0,0.1364654254295746,0.13646180031121008,3.6251183645197305e-06,0
0,0,0.42561008353980434,0.4256454059325969,3.532239279258054e-05,0
0,0,0.2847112520677183,0.2847220724747266,1.0820407008282906e-05,0
0,0,0.15038629712904536,0.1503837525231215,2.544605923859855e-06,0
0,0,0.29574688155564544,0.29574955765734223,2.6761016967968843e-06,0
0,0,0.2321430858152148,0.2321384759425182,4.609872696598183e-06,0
0,0,0.2923852648044439,0.292368207824835,1.7056979608853773e-05,0
0,0,0.2581182462959129,0.2581124773528251,5.768943087791634e-06,0
0,0,0.20987897056708454,0.20987890136618664,6.920089790085626e-08,0
0,0,0.32496633373648665,0.32495863085234955,7.70288413709519e-06,0
0,0,0.47137436962040447,0.4713594906047097,1.4879015694746478e-05,0
0,0,0.3169506157782328,0.31694476095396396,5.854824268847203e-06,0
0,0,0.2599903991630125,0.2599904885424076,8.937939510733628e-08,0
0,0,0.19245184617840136,0.19244221934056718,9.626837834175728e-06,0
0,0,0.3206104566756587,0.32062722886751666,1.6772191857972185e-05,0
0,0,0.2837750667919914,0.28378510059826834,1.0033806276954493e-05,0
0,0,0.17885374749324798,0.1788539786349839,2.3114173591798348e-07,0
0,0,0.6173622293711933,0.6176947123890276,0.00033248301783428413,0
0,0,0.1986594340678175,0.19865706826160048,2.365806217013988e-06,0
0,0,0.2804836479285459,0.2804887352660182,5.087337472287068e-06,0
0,0,0.19227211376442083,0.19227295313084458,8.393664237549281e-07,0
0,0,0.3150416495371494,0.3150504975212854,8.84798413597343e-06,0
0,0,0.1953363338376603,0.19533715484740125,8.210097409422357e-07,0
0,0,0.16169404063598053,0.16169263018987026,1.4104461102670829e-06,0
0,0,0.24099648794346681,0.24100191246260974,5.424519142926965e-06,0
0,0,0.14599502157926572,0.14600087427361466,5.852694348940091e-06,0
0,0,0.4063023767433075,0.4063486239072035,4.624716389600714e-05,0
0,0,0.1624964106640841,0.16249723784768041,8.271835963136187e-07,0
0,0,0.1772703174500709,0.17728199706087377,1.1679610802867169e-05,0
0,0,0.3168542364814976,0.31686231873908066,8.082257583086339e-06,0
0,0,0.2988669555534188,0.2988595917886082,7.363764810586204e-06,0
0,0,0.1859900615947022,0.1860004719531425,1.0410358440321454e-05,0
0,0,0.16601276697479625,0.1660173114374135,4.544462617245282e-06,0
0,1,0.3444103568048609,0.34439266483391484,1.7691970946032143e-05,-1
0,0,0.333323660460047,0.3333237050800439,4.461999686400375e-08,0
0,0,0.17711666855820762,0.1771255433999166,8.874841708972347e-06,0
0,0,0.39487821775897847,0.3948938463825329,1.5628623554420074e-05,0
0,0,0.3133012693225604,0.31330552987533944,4.26055277902293e-06,0
0,0,0.17451218519299258,0.17450512814124078,7.057051751802046e-06,0
0,0,0.3325973493478007,0.3325775744101334,1.9774937667305093e-05,0
0,0,0.36419376889591726,0.3642830113223199,8.924242640262481e-05,0
0,0,0.16974672968207527,0.16974710584066013,3.7615858486383935e-07,0
0,0,0.35396621968587877,0.35401861196501644,5.239227913766964e-05,0
0,0,0.2759854885762656,0.2759818553464441,3.633229821498052e-06,0
0,0,0.32783494312534217,0.3278501608275947,1.5217702252545706e-05,0
0,0,0.5004385849292491,0.5003613623263123,7.722260293674399e-05,0
1,0,0.4263471897397215,0.42632133438986985,2.585534985166671e-05,1
0,0,0.18460257452394627,0.18460264026915038,6.574520411417595e-08,0
0,0,0.12954896668013466,0.12955277707459747,3.810394462816502e-06,0
0,0,0.3817112913734438,0.3816852894039901,2.6001969453681717e-05,0
0,0,0.22667081415696907,0.22668257503566067,1.1760878691591259e-05,0
0,0,0.2786988924361099,0.27869219310821536,6.6993278945437496e-06,0
0,0,0.1716449143112825,0.171644444619977,4.6969130551577365e-07,0
0,0,0.18857880655423054,0.1885839353750682,5.128820837668746e-06,0
0,0,0.3283511250801931,0.3283507778065363,3.4727365677555966e-07,0
0,0,0.20447419365511083,0.20447494473570593,7.510805951072008e-07,0
0,0,0.45034105754456755,0.4501835267447324,0.00015753079983515939,0
0,0,0.25578930137914313,0.2557863564663816,2.9449127615377435e-06,0
0,0,0.29858197208599013,0.29855423067476333,2.7741411226800405e-05,0
0,0,0.5383384540965571,0.5382796952922895,5.875880426764457e-05,0
1,0,0.7147647779360405,0.715097589665361,0.0003328117293204258,1
0,0,0.29194953562320036,0.2919344405323376,1.5095090862782268e-05,0
0,0,0.19694361329207913,0.19694423608551567,6.227934365443666e-07,0
0,0,0.24819582671682533,0.24819838485749138,2.558140666047981e-06,0
0,1,0.3476760504036962,0.3476332848945377,4.276550915849331e-05,-1
0,0,0.12139611127311255,0.12140211330006982,6.002026957274698e-06,0
0,0,0.2517361046383303,0.2517432465598995,7.141921569198129e-06,0
0,0,0.28361781879994075,0.2836091509049835,8.667894957237188e-06,0
0,0,0.684874922736619,0.684058722278363,0.0008162004582560334,0
0,0,0.2225679731897551,0.22257144177733104,3.4685875759388196e-06,0
0,0,0.18144635423512895,0.18144544381165242,9.104234765244801e-07,0
0,0,0.1817724596931387,0.18177796197438179,5.502281243074947e-06,0
0,0,0.2919336316093875,0.29193398951978344,3.5791039593169316e-07,0
0,0,0.1370545151859949,0.13705264481862978,1.8703673651254693e-06,0
0,0,0.26215606595515634,0.26215449980181993,1.5661533364075275e-06,0
0,0,0.6715930501992395,0.671244832569379,0.0003482176298605921,0
0,0,0.634555621997236,0.6345504406605186,5.181336717452467e-06,0
0,0,0.13917008927610267,0.13916944657937227,6.42696730390746e-07,0
0,0,0.3615939420530461,0.3615947399411214,7.978880752768092e-07,0
0,0,0.2126442872447877,0.21264648179261866,2.1945478309581823e-06,0
0,0,0.4744299726161636,0.4745424693282274,0.00011249671206381429,0
0,0,0.25099456134234666,0.2510025924853444,8.031142997744212e-06,0
0,0,0.32730109261196444,0.3273076294841109,6.536872146467587e-06,0
0,0,0.3164097248400998,0.3164176641464432,7.939306343351937e-06,0
0,0,0.17667104806166783,0.17667147365153985,4.255898720106899e-07,0
0,0,0.18987566695988206,0.18987322698163203,2.4399782500295064e-06,0
0,0,0.15822479297236955,0.15822097215540304,3.820816966509932e-06,0
0,0,0.6980939525784186,0.6975986373773524,0.0004953152010661599,0
0,0,0.3423848895948242,0.34238373558584606,1.1540089781547636e-06,0
0,0,0.3151952962490969,0.3152373771395213,4.2080890424400774e-05,0
0,0,0.3867286982061354,0.38664023236231715,8.846584381827505e-05,0
0,0,0.34856810521559467,0.348571859120293,3.7539046983114943e-06,0
0,0,0.3407276328239411,0.34072460441979313,3.0284041479533563e-06,0
0,0,0.10978622055352481,0.10978838177462011,2.1612210952953737e-06,0
0,0,0.23629643071216458,0.23629298711728844,3.44359487614021e-06,0
0,0,0.1601286863024123,0.16013071062755976,2.024325147453876e-06,0
0,0,0.15980491540483327,0.15980731997929126,2.404574457992581e-06,0
0,0,0.12270213456228068,0.1227014600118081,6.745504725902407e-07,0
0,0,0.5178648520608842,0.5180939864424322,0.00022913438154803512,0
0,0,0.5710641782528001,0.5711637465991515,9.956834635138634e-05,0
0,0,0.1340216337143297,0.13402392751214556,2.2937978158554806e-06,0
1,0,0.7883726078637229,0.7929122706483851,0.004539662784662224,1
0,0,0.1591105821273094,0.15911418931802102,3.607190711601982e-06,0
0,0,0.609552537940611,0.6106968639641756,0.0011443260235645125,0
0,0,0.14152057682005084,0.1415203514331584,2.253868924551039e-07,0
0,0,0.31090353515519403,0.3109188443541616,1.5309198967583537e-05,0
0,0,0.27633779681682563,0.276331245549994,6.551266831633651e-06,0
0,0,0.1740267324024369,0.17402522385684685,1.5085455900565314e-06,0
0,0,0.21334100372843637,0.2133427602869317,1.7565584953249669e-06,0
0,0,0.255789310585837,0.2557863564663816,2.954119455389481e-06,0
0,0,0.39476452046308225,0.39477514540095376,1.0624937871517304e-05,0
0,0,0.45962008998133874,0.45957574988717104,4.4340094167705235e-05,0
0,0,0.4839990130800707,0.48403628304429447,3.726996422376283e-05,0
0,0,0.17390238109353862,0.1739020958834311,2.852101075034863e-07,0
0,0,0.260379244488537,0.26037160236533247,7.642123204532059e-06,0
0,0,0.5222388668324949,0.5222542754693801,1.5408636885205773e-05,0
0,0,0.2397111027932423,0.23970875412053616,2.3486727061261536e-06,0
0,0,0.2277435390530972,0.22774453452816593,9.954750687379832e-07,0
0,0,0.17286181963654948,0.1728629026119424,1.0829753929186836e-06,0
0,0,0.42746506793130107,0.42751906589339744,5.399796209637486e-05,0
0,0,0.19671758299199804,0.19672223533706393,4.65234506588641e-06,0
0,0,0.2456650784945023,0.24568350895298893,1.8430458486623502e-05,0
0,0,0.2687534264369113,0.2687598275524094,6.401115498100296e-06,0
